LOAD_AREA_NAM,CUST_GROUP,Date,YEAR,EXPORT,IMPORT,NMI_COUNT,AGRICULTURE,MINING,MANUFACTURING,CONSTRUCTION,UTILITIES,HOSPITALITY,WHOLESALE_TRADE,RETAIL_TRADE,TRANSPORT,INFO_TELECOM,FINANCE,RENTALS,PROFESSIONALS,ADMINISTRATION,ART,OTHER_SERVICES,GOVERNMENT,EDUCATION,HEALTH,HOUSES,SWIS_GRP,SWIS_GRP_LESS_AGRICULTURE,Electricity,CPI_ALL_GROUPS,EXPORT_PER_NMI,IMPORT_PER_NMI
MANDURAH,SMALL COMMERCIAL,1/06/2015,2015,442217.10,401.80,432.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,1023.70,0.90
MANDURAH,SMALL COMMERCIAL,1/06/2016,2016,399403.10,357.00,432.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,924.50,0.80
MANDURAH,SMALL COMMERCIAL,1/06/2017,2017,329829.20,1767.20,432.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,763.50,4.10
MANDURAH,SMALL COMMERCIAL,1/06/2018,2018,310713.00,636.30,429.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,724.30,1.50
MANDURAH,SMALL COMMERCIAL,1/06/2019,2019,301083.70,2625.30,432.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,697.00,6.10
MUJA,LARGE COMMERCIAL,1/06/2008,2008,80463659.20,0.00,914.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,88034.60,0.00
MUJA,LARGE COMMERCIAL,1/06/2009,2009,77373251.60,0.00,940.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,82312.00,0.00
MUJA,LARGE COMMERCIAL,1/06/2010,2010,76722575.20,0.00,957.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,80169.90,0.00
MUJA,LARGE COMMERCIAL,1/06/2011,2011,76094619.10,0.00,968.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,78610.10,0.00
MUJA,LARGE COMMERCIAL,1/06/2012,2012,79191176.60,0.00,974.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,81305.10,0.00
MUJA,LARGE COMMERCIAL,1/06/2013,2013,81855078.30,0.00,988.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,82849.30,0.00
MUJA,LARGE COMMERCIAL,1/06/2014,2014,87756896.70,876.20,1003.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,87494.40,0.90
MUJA,LARGE COMMERCIAL,1/06/2015,2015,87758461.90,2180.00,1015.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,86461.50,2.10
MUJA,LARGE COMMERCIAL,1/06/2016,2016,89510410.10,6551.50,1021.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,87669.40,6.40
MUJA,LARGE COMMERCIAL,1/06/2017,2017,97253026.90,10300.30,1032.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,94237.40,10.00
MUJA,LARGE COMMERCIAL,1/06/2018,2018,98161777.30,12218.80,1047.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,93755.30,11.70
MUJA,LARGE COMMERCIAL,1/06/2019,2019,100591443.40,12527.80,1059.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,94987.20,11.80
MUJA,OTHER,1/06/2008,2008,67770170.20,21370135.50,54511.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,1243.20,392.00
MUJA,OTHER,1/06/2009,2009,69628967.00,18131137.20,55596.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,1252.40,326.10
MUJA,OTHER,1/06/2010,2010,69039521.40,17927490.10,56248.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,1227.40,318.70
MUJA,OTHER,1/06/2011,2011,68137525.70,21858026.80,56844.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,1198.70,384.50
MUJA,OTHER,1/06/2012,2012,67972778.80,33347650.90,57310.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,1186.10,581.90
MUJA,OTHER,1/06/2013,2013,67735547.00,33220939.10,57651.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,1174.90,576.20
MUJA,OTHER,1/06/2014,2014,67233202.90,38731301.90,58055.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,1158.10,667.10
MUJA,OTHER,1/06/2015,2015,66921142.80,36956855.30,58493.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,1144.10,631.80
MUJA,OTHER,1/06/2016,2016,67549312.80,40489846.10,59006.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,1144.80,686.20
MUJA,OTHER,1/06/2017,2017,68240620.30,36257127.60,59447.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,1147.90,609.90
MUJA,OTHER,1/06/2018,2018,66351994.70,33060497.60,59995.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,1106.00,551.10
MUJA,OTHER,1/06/2019,2019,65159558.30,34944675.70,60517.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,1076.70,577.40
MUJA,RESIDENTIAL,1/06/2008,2008,74016246.80,29139.90,162988.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,454.10,0.20
MUJA,RESIDENTIAL,1/06/2009,2009,76139644.80,94250.00,166462.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,457.40,0.60
MUJA,RESIDENTIAL,1/06/2010,2010,73624793.40,242849.90,169488.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,434.40,1.40
MUJA,RESIDENTIAL,1/06/2011,2011,71596983.10,977008.80,172737.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,414.50,5.70
MUJA,RESIDENTIAL,1/06/2012,2012,70381364.30,2063737.90,175197.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,401.70,11.80
MUJA,RESIDENTIAL,1/06/2013,2013,70552094.00,2638124.00,177214.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,398.10,14.90
MUJA,RESIDENTIAL,1/06/2014,2014,69536273.50,3214121.30,179773.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,386.80,17.90
MUJA,RESIDENTIAL,1/06/2015,2015,70754799.40,3979284.40,182333.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,388.10,21.80
MUJA,RESIDENTIAL,1/06/2016,2016,74947809.70,4549520.40,184748.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,405.70,24.60
MUJA,RESIDENTIAL,1/06/2017,2017,71361296.80,5899835.00,186850.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,381.90,31.60
MUJA,RESIDENTIAL,1/06/2018,2018,69272671.80,7043209.00,188833.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,366.80,37.30
MUJA,RESIDENTIAL,1/06/2019,2019,68369326.50,8897731.20,190496.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,358.90,46.70
MUJA,SMALL COMMERCIAL,1/06/2008,2008,3032015.00,0.00,3830.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,791.60,0.00
MUJA,SMALL COMMERCIAL,1/06/2009,2009,2968916.80,0.00,3899.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,761.50,0.00
MUJA,SMALL COMMERCIAL,1/06/2010,2010,2813735.10,0.00,3908.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,720.00,0.00
MUJA,SMALL COMMERCIAL,1/06/2011,2011,2790898.70,0.00,3908.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,714.20,0.00
MUJA,SMALL COMMERCIAL,1/06/2012,2012,2640115.10,98.90,3911.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,675.00,0.00
MUJA,SMALL COMMERCIAL,1/06/2013,2013,2517111.40,1022.40,3912.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,643.40,0.30
MUJA,SMALL COMMERCIAL,1/06/2014,2014,2427867.00,2248.00,3912.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,620.60,0.60
MUJA,SMALL COMMERCIAL,1/06/2015,2015,2432097.30,17528.30,3912.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,621.70,4.50
MUJA,SMALL COMMERCIAL,1/06/2016,2016,2274737.30,32077.30,3912.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,581.50,8.20
MUJA,SMALL COMMERCIAL,1/06/2017,2017,2332833.90,43938.60,3912.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,596.30,11.20
MUJA,SMALL COMMERCIAL,1/06/2018,2018,2244176.00,56682.50,3912.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,573.70,14.50
MUJA,SMALL COMMERCIAL,1/06/2019,2019,2113252.80,70164.20,3912.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,540.20,17.90
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2008,2008,110760086.60,0.00,1244.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,89035.40,0.00
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2009,2009,117794545.70,0.00,1315.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,89577.60,0.00
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2010,2010,121730816.40,0.00,1362.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,89376.50,0.00
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2011,2011,132878728.40,0.00,1405.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,94575.60,0.00
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2012,2012,131117359.30,0.00,1437.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,91243.80,0.00
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2013,2013,134802426.40,10.80,1486.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,90715.00,0.00
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2014,2014,136737451.00,192.00,1543.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,88617.90,0.10
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2015,2015,141025781.60,708.50,1601.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,88086.10,0.40
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2016,2016,145727890.20,99109.30,1646.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,88534.60,60.20
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2017,2017,142607309.00,216060.10,1677.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,85037.20,128.80
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2018,2018,146780930.00,220938.20,1718.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,85437.10,128.60
NEERABUP TERMINAL,LARGE COMMERCIAL,1/06/2019,2019,144256048.20,255476.70,1736.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,83096.80,147.20
NEERABUP TERMINAL,OTHER,1/06/2008,2008,65234214.60,10287002.30,26622.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,2450.40,386.40
NEERABUP TERMINAL,OTHER,1/06/2009,2009,67109566.00,11651263.20,28113.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,2387.10,414.40
NEERABUP TERMINAL,OTHER,1/06/2010,2010,69926763.20,11843517.60,29461.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,2373.50,402.00
NEERABUP TERMINAL,OTHER,1/06/2011,2011,72680485.10,12135763.00,30985.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,2345.70,391.70
NEERABUP TERMINAL,OTHER,1/06/2012,2012,72691096.60,12400255.10,31954.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,2274.90,388.10
NEERABUP TERMINAL,OTHER,1/06/2013,2013,74053703.10,12333598.10,32997.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,2244.30,373.80
NEERABUP TERMINAL,OTHER,1/06/2014,2014,74653692.70,10676512.50,34048.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,2192.60,313.60
NEERABUP TERMINAL,OTHER,1/06/2015,2015,74898113.70,12581482.80,35432.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,2113.90,355.10
NEERABUP TERMINAL,OTHER,1/06/2016,2016,73990212.80,13693573.90,36693.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,2016.50,373.20
NEERABUP TERMINAL,OTHER,1/06/2017,2017,73217305.60,14341960.50,37990.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,1927.30,377.50
NEERABUP TERMINAL,OTHER,1/06/2018,2018,72596025.80,14880136.20,39001.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,1861.40,381.50
NEERABUP TERMINAL,OTHER,1/06/2019,2019,73241750.30,15175695.80,40223.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,1820.90,377.30
NEERABUP TERMINAL,RESIDENTIAL,1/06/2008,2008,223799402.30,21435.20,388277.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,576.40,0.10
NEERABUP TERMINAL,RESIDENTIAL,1/06/2009,2009,231811486.10,164642.20,400733.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,578.50,0.40
NEERABUP TERMINAL,RESIDENTIAL,1/06/2010,2010,237872668.40,957941.00,413862.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,574.80,2.30
